beta,gamma,t,S,I,R,dS_dt,dI_dt,dR_dt
0.1697034397612326,0.25470148888883326,0.5678846621991142,0.9938063615119423,0.005054413104843051,0.001139225383214692,-0.0030629235890606843,0.0017500847482702295,0.0013128388407906118
0.1697034397612326,0.25470148888883326,0.7098558277488927,0.9931903554838699,0.005538973955153426,0.001270670560976718,-0.002397084183772158,0.00012690335709878917,0.0022701808266727807
0.1697034397612326,0.25470148888883326,0.8518269932986713,0.9931257278409603,0.005090446339882039,0.0017838258191576815,-0.0010157624933011533,-0.0014878264618274004,0.002503588955129435
0.1697034397612326,0.25470148888883326,0.9937981588484498,0.9929019375136783,0.005116517041310546,0.0019815454450112743,-0.0011471619596092886,-0.0012415812439216974,0.002388743203531274
0.1697034397612326,0.25470148888883326,1.1357693243982283,0.9928000000000001,0.004737908867233425,0.002462091132766575,-0.00035900780726683124,-0.003232295425630782,0.0035913032328972385
0.1697034397612326,0.25470148888883326,1.277740489948007,0.9928000000000001,0.004198731543354507,0.0030012684566454923,-3.9611514535131676e-06,-0.004676792435285451,0.004680753586738005
0.1697034397612326,0.25470148888883326,1.4197116554977853,0.9927988752614227,0.0034099695210897,0.0037911552174875766,-0.0005345754688752535,-0.0036193814758620855,0.00415395694473698
0.1697034397612326,0.25470148888883326,1.561682821047564,0.992648211395219,0.0031710359299596718,0.004180752674821303,-0.002405162822944451,9.141411060113215e-05,0.002313748712343097
0.1697034397612326,0.25470148888883326,1.7036539865973426,0.9921159477228019,0.003435925856749178,0.004448126420448874,-0.0024228123443892358,0.0010368753380862582,0.0013859370063026774
0.1697034397612326,0.25470148888883326,1.845625152147121,0.9919602724103365,0.003465448730515526,0.004574278859148027,-0.0016249476624761172,0.001090072925895514,0.0005348747365812
0.1697034397612326,0.25470148888883326,1.9875963176968996,0.9916545562956035,0.003745443704396465,0.0046,-0.0020660474733427137,-0.00018189273891700865,0.002247940212259384
0.1697034397612326,0.25470148888883326,2.129567483246678,0.9913736340745933,0.0034138016822173487,0.00521256424318939,-0.0011887880097454229,-0.0017895379178394979,0.0029783259275855366
0.1697034397612326,0.25470148888883326,2.2715386487964566,0.9913170090569331,0.0032373181364140705,0.005445672806652886,-0.0003988487200277113,-0.0011107870212018704,0.001509635741228494
0.1697034397612326,0.25470148888883326,2.4135098143462352,0.9912603840392726,0.0030984022260621565,0.005641213734665017,-0.00039884872002682314,-0.0009190115339115078,0.0013178602539381315
0.1697034397612326,0.25470148888883326,2.555480979896014,0.9912037590216126,0.002976371859167857,0.005819869119219534,-0.0010053541801537946,-0.000390403664382628,0.0013957578445373264
